ポケモン名,フォルム名,経路,レベル,技名
デンヂムシ,通常,レベルアップ,0,じゅうでん
デンヂムシ,通常,わざマシン,,じゅうでん
デンヂムシ,通常,レベルアップ,57,てっぺき
デンヂムシ,通常,わざマシン,,てっぺき
デンヂムシ,通常,わざマシン,,マッドショット
デンヂムシ,通常,わざマシン,,どくづき
デンヂムシ,通常,レベルアップ,36,シザークロス
デンヂムシ,通常,わざマシン,,シザークロス
デンヂムシ,通常,レベルアップ,64,ほうでん
デンヂムシ,通常,タマゴ,,ほうでん
デンヂムシ,通常,レベルアップ,1,むしくい
デンヂムシ,通常,わざマシン,,むしくい
デンヂムシ,通常,わざマシン,,チャージビーム
デンヂムシ,通常,わざマシン,,エレキボール
デンヂムシ,通常,わざマシン,,ボルトチェンジ
デンヂムシ,通常,わざマシン,,むしのていこう
デンヂムシ,通常,わざマシン,,エレキネット
デンヂムシ,通常,わざマシン,,ワイルドボルト
デンヂムシ,通常,レベルアップ,29,ねばねばネット
デンヂムシ,通常,わざマシン,,かいでんぱ
デンヂムシ,通常,わざマシン,,エレキフィールド
デンヂムシ,通常,わざマシン,,とびかかる
デンヂムシ,通常,わざマシン,,はいよるいちげき
デンヂムシ,通常,わざマシン,,テラバースト
デンヂムシ,通常,わざマシン,,とびつく
クワガノン,通常,タマゴ,,はさむ
クワガノン,通常,レベルアップ,43,ハサミギロチン
クワガノン,通常,レベルアップ,50,そらをとぶ
クワガノン,通常,わざマシン,,そらをとぶ
クワガノン,通常,わざマシン,,とっしん
クワガノン,通常,レベルアップ,15,かみつく
クワガノン,通常,わざマシン,,はかいこうせん
クワガノン,通常,わざマシン,,ソーラービーム
クワガノン,通常,レベルアップ,1,いとをはく
クワガノン,通常,レベルアップ,0,10まんボルト
クワガノン,通常,わざマシン,,10まんボルト
クワガノン,通常,わざマシン,,でんじは
クワガノン,通常,わざマシン,,かみなり
クワガノン,通常,タマゴ,,あなをほる
クワガノン,通常,わざマシン,,あなをほる
クワガノン,通常,レベルアップ,57,こうそくいどう
クワガノン,通常,わざマシン,,こうそくいどう
クワガノン,通常,タマゴ,,かたくなる
クワガノン,通常,わざマシン,,ひかりのかべ
クワガノン,通常,わざマシン,,スピードスター
クワガノン,通常,わざマシン,,ねむる
クワガノン,通常,わざマシン,,みがわり
クワガノン,通常,わざマシン,,まもる
クワガノン,通常,タマゴ,,どろかけ
クワガノン,通常,わざマシン,,どろかけ
クワガノン,通常,レベルアップ,64,でんじほう
クワガノン,通常,わざマシン,,こらえる
クワガノン,通常,レベルアップ,23,スパーク
クワガノン,通常,わざマシン,,ねごと
クワガノン,通常,わざマシン,,バトンタッチ
クワガノン,通常,わざマシン,,あまごい
クワガノン,通常,レベルアップ,1,かみくだく
クワガノン,通常,わざマシン,,かみくだく
クワガノン,通常,わざマシン,,からげんき
クワガノン,通常,レベルアップ,1,じゅうでん
クワガノン,通常,わざマシン,,じゅうでん
クワガノン,通常,タマゴ,,てっぺき
クワガノン,通常,わざマシン,,てっぺき
クワガノン,通常,わざマシン,,マッドショット
クワガノン,通常,わざマシン,,どくづき
クワガノン,通常,わざマシン,,エアスラッシュ
クワガノン,通常,タマゴ,,シザークロス
クワガノン,通常,わざマシン,,シザークロス
クワガノン,通常,レベルアップ,36,むしのさざめき
クワガノン,通常,わざマシン,,むしのさざめき
クワガノン,通常,わざマシン,,エナジーボール
クワガノン,通常,わざマシン,,ギガインパクト
クワガノン,通常,わざマシン,,ラスターカノン
クワガノン,通常,レベルアップ,1,ほうでん
クワガノン,通常,タマゴ,,ほうでん
クワガノン,通常,タマゴ,,むしくい
クワガノン,通常,わざマシン,,むしくい
クワガノン,通常,わざマシン,,チャージビーム
クワガノン,通常,わざマシン,,エレキボール
クワガノン,通常,わざマシン,,アクロバット
クワガノン,通常,わざマシン,,ボルトチェンジ
クワガノン,通常,わざマシン,,むしのていこう
クワガノン,通常,わざマシン,,じならし
クワガノン,通常,わざマシン,,エレキネット
クワガノン,通常,わざマシン,,ワイルドボルト
クワガノン,通常,レベルアップ,29,ねばねばネット
クワガノン,通常,わざマシン,,かいでんぱ
クワガノン,通常,わざマシン,,エレキフィールド
クワガノン,通常,わざマシン,,とびかかる
クワガノン,通常,わざマシン,,はいよるいちげき
クワガノン,通常,わざマシン,,テラバースト
クワガノン,通常,わざマシン,,とびつく
クワガノン,通常,わざマシン,,サンダーダイブ
マケンカニ,通常,わざマシン,,れいとうパンチ
マケンカニ,通常,わざマシン,,かみなりパンチ
マケンカニ,通常,レベルアップ,25,たたきつける
マケンカニ,通常,わざマシン,,のしかかり
マケンカニ,通常,わざマシン,,とっしん
マケンカニ,通常,レベルアップ,9,にらみつける
マケンカニ,通常,レベルアップ,13,バブルこうせん
マケンカニ,通常,わざマシン,,じしん
マケンカニ,通常,わざマシン,,あなをほる
マケンカニ,通常,わざマシン,,スピードスター
マケンカニ,通常,わざマシン,,ドわすれ
マケンカニ,通常,レベルアップ,37,クラブハンマー
マケンカニ,通常,わざマシン,,ねむる
マケンカニ,通常,わざマシン,,いわなだれ
マケンカニ,通常,わざマシン,,みがわり
マケンカニ,通常,わざマシン,,どろぼう
マケンカニ,通常,レベルアップ,33,きしかいせい
マケンカニ,通常,わざマシン,,きしかいせい
マケンカニ,通常,レベルアップ,17,まもる
マケンカニ,通常,わざマシン,,まもる
マケンカニ,通常,わざマシン,,どろかけ
マケンカニ,通常,わざマシン,,こらえる
マケンカニ,通常,わざマシン,,ねごと
マケンカニ,通常,レベルアップ,45,ばくれつパンチ
マケンカニ,通常,わざマシン,,あまごい
マケンカニ,通常,わざマシン,,にほんばれ
マケンカニ,通常,レベルアップ,5,いわくだき
マケンカニ,通常,わざマシン,,からげんき
マケンカニ,通常,タマゴ,,きあいパンチ
マケンカニ,通常,わざマシン,,きあいパンチ
マケンカニ,通常,わざマシン,,てだすけ
マケンカニ,通常,タマゴ,,ばかぢから
マケンカニ,通常,レベルアップ,22,かわらわり
マケンカニ,通常,わざマシン,,かわらわり
マケンカニ,通常,わざマシン,,はたきおとす
マケンカニ,通常,タマゴ,,がむしゃら
マケンカニ,通常,わざマシン,,がむしゃら
マケンカニ,通常,わざマシン,,がんせきふうじ
マケンカニ,通常,レベルアップ,42,てっぺき
マケンカニ,通常,わざマシン,,てっぺき
マケンカニ,通常,わざマシン,,ビルドアップ
マケンカニ,通常,わざマシン,,マッドショット
マケンカニ,通常,レベルアップ,49,インファイト
マケンカニ,通常,わざマシン,,インファイト
マケンカニ,通常,レベルアップ,29,しっぺがえし
マケンカニ,通常,わざマシン,,なげつける
マケンカニ,通常,わざマシン,,ドレインパンチ
マケンカニ,通常,わざマシン,,きあいだま
マケンカニ,通常,わざマシン,,しねんのずつき
マケンカニ,通常,わざマシン,,ダストシュート
マケンカニ,通常,わざマシン,,アイアンヘッド
マケンカニ,通常,タマゴ,,ワイドガード
マケンカニ,通常,わざマシン,,じならし
マケンカニ,通常,わざマシン,,じだんだ
マケンカニ,通常,わざマシン,,アクアブレイク
マケンカニ,通常,わざマシン,,コーチング
マケンカニ,通常,わざマシン,,テラバースト
マケンカニ,通常,わざマシン,,ひやみず
マケンカニ,通常,わざマシン,,はやてがえし
ケケンカニ,通常,レベルアップ,0,れいとうパンチ
ケケンカニ,通常,わざマシン,,れいとうパンチ
ケケンカニ,通常,わざマシン,,かみなりパンチ
ケケンカニ,通常,レベルアップ,25,たたきつける
ケケンカニ,通常,わざマシン,,のしかかり
ケケンカニ,通常,わざマシン,,とっしん
ケケンカニ,通常,レベルアップ,1,にらみつける
ケケンカニ,通常,わざマシン,,れいとうビーム
ケケンカニ,通常,わざマシン,,ふぶき
ケケンカニ,通常,レベルアップ,17,バブルこうせん
ケケンカニ,通常,わざマシン,,はかいこうせん
ケケンカニ,通常,わざマシン,,じしん
ケケンカニ,通常,わざマシン,,あなをほる
ケケンカニ,通常,わざマシン,,スピードスター
ケケンカニ,通常,わざマシン,,ドわすれ
ケケンカニ,通常,わざマシン,,ねむる
ケケンカニ,通常,わざマシン,,いわなだれ
ケケンカニ,通常,わざマシン,,みがわり
ケケンカニ,通常,わざマシン,,どろぼう
ケケンカニ,通常,レベルアップ,33,きしかいせい
ケケンカニ,通常,わざマシン,,きしかいせい
ケケンカニ,通常,レベルアップ,1,まもる
ケケンカニ,通常,わざマシン,,まもる
ケケンカニ,通常,わざマシン,,こわいかお
ケケンカニ,通常,わざマシン,,どろかけ
ケケンカニ,通常,わざマシン,,こごえるかぜ
ケケンカニ,通常,わざマシン,,こらえる
ケケンカニ,通常,わざマシン,,ねごと
ケケンカニ,通常,レベルアップ,45,ばくれつパンチ
ケケンカニ,通常,わざマシン,,あまごい
ケケンカニ,通常,わざマシン,,にほんばれ
ケケンカニ,通常,レベルアップ,1,いわくだき
ケケンカニ,通常,わざマシン,,からげんき
ケケンカニ,通常,わざマシン,,きあいパンチ
ケケンカニ,通常,わざマシン,,てだすけ
ケケンカニ,通常,レベルアップ,22,かわらわり
ケケンカニ,通常,わざマシン,,かわらわり
ケケンカニ,通常,わざマシン,,はたきおとす
ケケンカニ,通常,わざマシン,,がむしゃら
ケケンカニ,通常,わざマシン,,がんせきふうじ
ケケンカニ,通常,レベルアップ,42,てっぺき
ケケンカニ,通常,わざマシン,,てっぺき
ケケンカニ,通常,わざマシン,,ビルドアップ
ケケンカニ,通常,わざマシン,,マッドショット
ケケンカニ,通常,レベルアップ,49,インファイト
ケケンカニ,通常,わざマシン,,インファイト
ケケンカニ,通常,わざマシン,,なげつける
ケケンカニ,通常,わざマシン,,ドレインパンチ
ケケンカニ,通常,わざマシン,,きあいだま
ケケンカニ,通常,わざマシン,,ギガインパクト
ケケンカニ,通常,レベルアップ,29,ゆきなだれ
ケケンカニ,通常,わざマシン,,ゆきなだれ
